[2026-06-09T05:43:31.128Z] horror-eng-ya-fic.csv: genre=Horror, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=67, duplicates=77, digitalSkipped=0, missingTitle=0, missingAuthor=6, rejected=0, totalBooks=1105
[2026-06-09T05:43:31.130Z] historical-eng-gen-nonfic.csv: genre=Historical Fiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=56, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=29, rejected=0, totalBooks=1170
[2026-06-09T05:43:31.132Z] crime-eng-gen-nonfic.csv: genre=Crime, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=77, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=8, rejected=0, totalBooks=1235
[2026-06-09T05:43:31.134Z] biography-eng-gen-nonfic.csv: genre=Biography, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=82, duplicates=67, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=1300
[2026-06-09T05:43:31.136Z] drama-eng-gen-nonfic.csv: genre=Drama, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=68, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=17, rejected=0, totalBooks=1365
[2026-06-09T05:43:31.137Z] adventure-eng-ya-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=82, duplicates=66, digitalSkipped=0, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=1430
[2026-06-09T05:43:31.139Z] mystery-spa-gen-fic.csv: genre=Mystery, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=83, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=1495
[2026-06-09T05:43:31.147Z] fantasy-spa-gen-fic.csv: genre=Fantasy, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=81, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=4, rejected=0, totalBooks=1560
[2026-06-09T05:43:31.149Z] romance-spa-gen-fic.csv: genre=Romance, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=73, duplicates=76, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=1625
[2026-06-09T05:43:31.150Z] adventure-spa-gen-fic.csv: genre=Adventure, rows=133, rowLimitHit=no, fileBookLimit=65, added=65, skippedByFileBookLimit=56, duplicates=77, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=1690
[2026-06-09T05:43:31.151Z] scifi-spa-all.csv: genre=Science Fiction, rows=5, rowLimitHit=no, fileBookLimit=65, added=5, skippedByFileBookLimit=0, duplicates=5, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=1695
[2026-06-09T05:43:31.153Z] horror-spa-gen-fic.csv: genre=Horror, rows=127, rowLimitHit=no, fileBookLimit=65, added=65, skippedByFileBookLimit=53, duplicates=71, digitalSkipped=0, missingTitle=0, missingAuthor=3, rejected=0, totalBooks=1760
[2026-06-09T05:43:31.160Z] historical-eng-ya-fic.csv: genre=Historical Fiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=82, duplicates=67, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=1825
[2026-06-09T05:43:31.166Z] crime-eng-ya-fic.csv: genre=Crime, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=85, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=1890
[2026-06-09T05:43:31.173Z] biography-eng-ya-fic.csv: genre=Biography, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=71, duplicates=76, digitalSkipped=1, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=1955
[2026-06-09T05:43:31.182Z] drama-eng-ya-fic.csv: genre=Drama, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=67, duplicates=82, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=2020
[2026-06-09T05:43:31.183Z] adventure-spa-gen-nonfic.csv: genre=Nonfiction, rows=28, rowLimitHit=no, fileBookLimit=65, added=27, skippedByFileBookLimit=0, duplicates=27, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=2047
[2026-06-09T05:43:31.185Z] mystery-spa-ya-fic.csv: genre=Mystery, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=83, duplicates=66, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=2112
[2026-06-09T05:43:31.187Z] fantasy-spa-ya-fic.csv: genre=Fantasy, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=73, duplicates=77, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=2177
[2026-06-09T05:43:31.189Z] romance-spa-ya-fic.csv: genre=Romance, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=68, duplicates=81, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=2242
[2026-06-09T05:43:31.192Z] adventure-spa-ya-fic.csv: genre=Adventure, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=65, duplicates=83, digitalSkipped=0, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=2307
[2026-06-09T05:43:31.193Z] horror-spa-ya-fic.csv: genre=Horror, rows=69, rowLimitHit=no, fileBookLimit=65, added=58, skippedByFileBookLimit=0, duplicates=69, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=2365
[2026-06-09T05:43:31.194Z] historical-eng-ya-nonfic.csv: genre=Historical Fiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=76, duplicates=66, digitalSkipped=0, missingTitle=0, missingAuthor=8, rejected=0, totalBooks=2430
[2026-06-09T05:43:31.196Z] crime-eng-ya-nonfic.csv: genre=Crime, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=82, duplicates=67, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=2495
[2026-06-09T05:43:31.207Z] biography-eng-ya-nonfic.csv: genre=Biography, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=83, duplicates=67, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=2560
[2026-06-09T05:43:31.210Z] drama-eng-ya-nonfic.csv: genre=Drama, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=82, duplicates=68, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=2625
[2026-06-09T05:43:31.210Z] adventure-spa-ya-nonfic.csv: genre=Nonfiction, rows=37, rowLimitHit=no, fileBookLimit=65, added=33, skippedByFileBookLimit=0, duplicates=34, digitalSkipped=0, missingTitle=0, missingAuthor=3, rejected=0, totalBooks=2658
[2026-06-09T05:43:31.212Z] historical-spa-gen-fic.csv: genre=Historical Fiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=76, duplicates=74, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=2723
[2026-06-09T05:43:31.213Z] crime-spa-gen-fic.csv: genre=Crime, rows=83, rowLimitHit=no, fileBookLimit=65, added=65, skippedByFileBookLimit=5, duplicates=77, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=2788
[2026-06-09T05:43:31.214Z] biography-spa-gen-fic.csv: genre=Biography, rows=14, rowLimitHit=no, fileBookLimit=65, added=13, skippedByFileBookLimit=0, duplicates=13, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=2801
[2026-06-09T05:43:31.215Z] drama-spa-gen-fic.csv: genre=Drama, rows=54, rowLimitHit=no, fileBookLimit=65, added=42, skippedByFileBookLimit=0, duplicates=54, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=2843
[2026-06-09T05:43:31.216Z] fantasy-eng-gen-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=62, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=23, rejected=0, totalBooks=2908
[2026-06-09T05:43:31.217Z] historical-spa-gen-nonfic.csv: genre=Historical Fiction, rows=43, rowLimitHit=no, fileBookLimit=65, added=41, skippedByFileBookLimit=0, duplicates=41, digitalSkipped=0, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=2949
[2026-06-09T05:43:31.218Z] crime-spa-gen-nonfic.csv: genre=Crime, rows=57, rowLimitHit=no, fileBookLimit=65, added=50, skippedByFileBookLimit=0, duplicates=53, digitalSkipped=0, missingTitle=0, missingAuthor=4, rejected=0, totalBooks=2999
[2026-06-09T05:43:31.230Z] biography-spa-gen-nonfic.csv: genre=Biography, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=75, duplicates=70, digitalSkipped=0, missingTitle=0, missingAuthor=5, rejected=0, totalBooks=3064
[2026-06-09T05:43:31.231Z] drama-spa-gen-nonfic.csv: genre=Drama, rows=28, rowLimitHit=no, fileBookLimit=65, added=26, skippedByFileBookLimit=0, duplicates=28, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3090
[2026-06-09T05:43:31.233Z] fantasy-eng-ya-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=79, duplicates=68, digitalSkipped=0, missingTitle=0, missingAuthor=3, rejected=0, totalBooks=3155
[2026-06-09T05:43:31.234Z] historical-spa-ya-fic.csv: genre=Historical Fiction, rows=89, rowLimitHit=no, fileBookLimit=65, added=65, skippedByFileBookLimit=12, duplicates=77, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3220
[2026-06-09T05:43:31.234Z] crime-spa-ya-fic.csv: genre=Crime, rows=17, rowLimitHit=no, fileBookLimit=65, added=11, skippedByFileBookLimit=0, duplicates=17, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3231
[2026-06-09T05:43:31.235Z] biography-spa-ya-fic.csv: genre=Biography, rows=14, rowLimitHit=no, fileBookLimit=65, added=12, skippedByFileBookLimit=0, duplicates=14, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3243
[2026-06-09T05:43:31.236Z] drama-spa-ya-fic.csv: genre=Drama, rows=36, rowLimitHit=no, fileBookLimit=65, added=27, skippedByFileBookLimit=0, duplicates=36, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3270
[2026-06-09T05:43:31.236Z] fantasy-spa-gen-nonfic.csv: genre=Nonfiction, rows=16, rowLimitHit=no, fileBookLimit=65, added=9, skippedByFileBookLimit=0, duplicates=15, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=3279
[2026-06-09T05:43:31.237Z] historical-spa-ya-nonfic.csv: genre=Historical Fiction, rows=24, rowLimitHit=no, fileBookLimit=65, added=22, skippedByFileBookLimit=0, duplicates=23, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=3301
[2026-06-09T05:43:31.237Z] crime-spa-ya-nonfic.csv: genre=Crime, rows=3, rowLimitHit=no, fileBookLimit=65, added=3, skippedByFileBookLimit=0, duplicates=3, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3304
[2026-06-09T05:43:31.239Z] biography-spa-ya-nonfic.csv: genre=Biography, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=78, duplicates=70, digitalSkipped=0, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=3369
[2026-06-09T05:43:31.240Z] drama-spa-ya-nonfic.csv: genre=Drama, rows=5, rowLimitHit=no, fileBookLimit=65, added=2, skippedByFileBookLimit=0, duplicates=5, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3371
[2026-06-09T05:43:31.240Z] fantasy-spa-ya-nonfic.csv: genre=Nonfiction, rows=14, rowLimitHit=no, fileBookLimit=65, added=9, skippedByFileBookLimit=0, duplicates=11, digitalSkipped=0, missingTitle=0, missingAuthor=3, rejected=0, totalBooks=3380
[2026-06-09T05:43:31.242Z] horror-eng-gen-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=63, duplicates=66, digitalSkipped=0, missingTitle=0, missingAuthor=21, rejected=0, totalBooks=3445
[2026-06-09T05:43:31.255Z] horror-eng-ya-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=70, duplicates=70, digitalSkipped=0, missingTitle=0, missingAuthor=10, rejected=0, totalBooks=3510
[2026-06-09T05:43:31.256Z] horror-spa-gen-nonfic.csv: genre=Nonfiction, rows=22, rowLimitHit=no, fileBookLimit=65, added=17, skippedByFileBookLimit=0, duplicates=22, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3527
[2026-06-09T05:43:31.256Z] horror-spa-ya-nonfic.csv: genre=Nonfiction, rows=3, rowLimitHit=no, fileBookLimit=65, added=3, skippedByFileBookLimit=0, duplicates=3, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3530
[2026-06-09T05:43:31.258Z] mystery-eng-gen-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=66, duplicates=65, digitalSkipped=0, missingTitle=0, missingAuthor=19, rejected=0, totalBooks=3595
[2026-06-09T05:43:31.260Z] mystery-eng-ya-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=82, duplicates=67, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=3660
[2026-06-09T05:43:31.260Z] mystery-spa-gen-nonfic.csv: genre=Nonfiction, rows=23, rowLimitHit=no, fileBookLimit=65, added=19, skippedByFileBookLimit=0, duplicates=22, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=3679
[2026-06-09T05:43:31.261Z] mystery-spa-ya-nonfic.csv: genre=Nonfiction, rows=13, rowLimitHit=no, fileBookLimit=65, added=11, skippedByFileBookLimit=0, duplicates=12, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=3690
[2026-06-09T05:43:31.263Z] romance-eng-gen-nonfic.csv: genre=Nonfiction, rows=150, rowLimitHit=yes, fileBookLimit=65, added=65, skippedByFileBookLimit=67, duplicates=66, digitalSkipped=0, missingTitle=0, missingAuthor=17, rejected=0, totalBooks=3755
[2026-06-09T05:43:31.265Z] romance-eng-ya-nonfic.csv: genre=Nonfiction, rows=129, rowLimitHit=no, fileBookLimit=64, added=64, skippedByFileBookLimit=57, duplicates=70, digitalSkipped=0, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=3819
[2026-06-09T05:43:31.266Z] romance-spa-gen-nonfic.csv: genre=Nonfiction, rows=18, rowLimitHit=no, fileBookLimit=64, added=13, skippedByFileBookLimit=0, duplicates=17, digitalSkipped=0, missingTitle=0, missingAuthor=1, rejected=0, totalBooks=3832
[2026-06-09T05:43:31.266Z] romance-spa-ya-nonfic.csv: genre=Nonfiction, rows=5, rowLimitHit=no, fileBookLimit=64, added=4, skippedByFileBookLimit=0, duplicates=5, digitalSkipped=0, missingTitle=0, missingAuthor=0, rejected=0, totalBooks=3836
[2026-06-09T05:43:31.267Z] scifi-eng-gen-nonfic.csv: genre=Nonfiction, rows=56, rowLimitHit=no, fileBookLimit=64, added=50, skippedByFileBookLimit=0, duplicates=52, digitalSkipped=0, missingTitle=0, missingAuthor=4, rejected=0, totalBooks=3886
[2026-06-09T05:43:31.268Z] scifi-eng-ya-nonfic.csv: genre=Nonfiction, rows=28, rowLimitHit=no, fileBookLimit=64, added=20, skippedByFileBookLimit=0, duplicates=26, digitalSkipped=0, missingTitle=0, missingAuthor=2, rejected=0, totalBooks=3906
[2026-06-09T05:43:31.285Z] Import complete: processed=77, rows=8243, added=3906, duplicates=4216, totalBooks=3906, capReached=false
